game_id,Week,Day,Date,Year,Month,Day,Time,Winner/tie,Loser/tie,PtsW,PtsL,YdsW,TOW,YdsL,TOL,loser_is_home,start_latlong,end_latlong,start_lat,start_long,end_lat,end_long,Home,Away,Stadium,Dome,Grass,HOME_day_since_last_game,AWAY_day_since_last_game,Distance
2021_11_ARI_SF,11,Sun,44521,2021,November,21,4:25PM,Arizona Cardinals,Seattle Seahawks,23,13,413,0,266,0,TRUE,"33.5276,-112.2626","47.593177,-122.331764",33.5276,-112.2626,47.593177,-122.331764,Seattle Seahawks,Arizona Cardinals,CenturyLink Field,No,FieldTurf Revolution 360,7,7,1104.093049
2021_11_PIT_LAC,11,Sun,44521,2021,November,21,8:20PM,Los Angeles Chargers,Pittsburgh Steelers,41,37,533,1,300,0,FALSE,"40.446739,-80.015837","33.864219,-118.260995",40.446739,-80.015837,33.864219,-118.260995,Los Angeles Chargers,Pittsburgh Steelers,SoFi Stadium,Closed,Hellas Matrix Turf,7,7,2137.178111
2021_11_NYG_TB,11,Mon,44522,2021,November,22,8:15PM,Tampa Bay Buccaneers,New York Giants,30,10,402,1,215,3,FALSE,"40.813677,-74.082884","27.979836,-82.49501",40.813677,-74.082884,27.979836,-82.49501,Tampa Bay Buccaneers,New York Giants,Raymond James Stadium,No,Bermuda Grass,8,15,1006.901317
2021_12_CHI_DET,12,Thu,44525,2021,November,25,12:30PM,Chicago Bears,Detroit Lions,16,14,378,1,239,1,TRUE,"42.256007,-87.895355","42.339997,-83.045509",42.256007,-87.895355,42.339997,-83.045509,Detroit Lions,Chicago Bears,Ford Field,Closed,FieldTurf Classic HD,4,4,247.8865719
2021_12_LA_DAL,12,Thu,44525,2021,November,25,4:30PM,Las Vegas Raiders,Dallas Cowboys,36,33,509,0,437,0,TRUE,"36.088763,-115.184504","32.904895,-97.035901",36.088763,-115.184504,32.904895,-97.035901,Dallas Cowboys,Las Vegas Raiders,AT&T Stadium,Retractable,Hellas Matrix Turf,4,4,1054.924426
2021_12_BUF_NO,12,Thu,44525,2021,November,25,8:20PM,Buffalo Bills,New Orleans Saints,31,6,361,2,190,1,TRUE,"42.773773,-78.787460","29.951439,-90.081970",42.773773,-78.78746,29.951439,-90.08197,New Orleans Saints,Buffalo Bills,Mercedes-Benz Superdome,Closed,FieldTurf Revolution 360,4,4,1083.976569
2021_12_ATL_JAX,12,Sun,44528,2021,November,28,1:00PM,Atlanta Falcons,Jacksonville Jaguars,21,14,332,1,357,2,TRUE,"33.755141,-84.401023","30.323721,-81.635996",33.755141,-84.401023,30.323721,-81.635996,Jacksonville Jaguars,Atlanta Falcons,TIAA Bank Field,No,Bermuda Grass,7,10,287.0864823
2021_12_PIT_CIN,12,Sun,44528,2021,November,28,1:00PM,Cincinnati Bengals,Pittsburgh Steelers,41,10,370,1,301,3,FALSE,"40.446739,-80.015837","39.096375,-84.516402",40.446739,-80.015837,39.096375,-84.516402,Cincinnati Bengals,Pittsburgh Steelers,Paul Brown Stadium,No,UBU Speed Series S5-M Synthetic Turf,7,7,256.5298234
2021_12_NYJ_HOU,12,Sun,44528,2021,November,28,1:00PM,New York Jets,Houston Texans,21,14,266,1,202,1,TRUE,"40.813677,-74.082884","29.684873,-95.410645",40.813677,-74.082884,29.684873,-95.410645,Houston Texans,New York Jets,NRG Stadium,Retractable,Hellas Matrix Turf,7,7,1422.123258
2021_12_PHI_NYG,12,Sun,44528,2021,November,28,1:00PM,New York Giants,Philadelphia Eagles,13,7,264,0,332,4,FALSE,"39.907366,-75.178274","40.813677,-74.082884",39.907366,-75.178274,40.813677,-74.082884,New York Giants,Philadelphia Eagles,MetLife Stadium,No,UBU Sports Speed Series S5-M,6,7,85.12842911
2021_12_CAR_MIA,12,Sun,44528,2021,November,28,1:00PM,Miami Dolphins,Carolina Panthers,33,10,315,1,198,3,FALSE,"35.225647,-80.851339","25.957866,-80.23877",35.225647,-80.851339,25.957866,-80.23877,Miami Dolphins,Carolina Panthers,Hard Rock Stadium,No,Bermuda Grass,7,7,641.3726084
2021_12_TB_IND,12,Sun,44528,2021,November,28,1:00PM,Tampa Bay Buccaneers,Indianapolis Colts,38,31,359,2,392,5,TRUE,"27.979836,-82.49501","39.725523,-86.269762",27.979836,-82.49501,39.725523,-86.269762,Indianapolis Colts,Tampa Bay Buccaneers,Lucas Oil Stadium,Retractable,Shaw Sports Momentum Pro,7,6,839.7214286
2021_12_TEN_NE,12,Sun,44528,2021,November,28,1:00PM,New England Patriots,Tennessee Titans,36,13,394,0,355,4,FALSE,"36.199207,-86.80447","42.090936,-71.264362",36.199207,-86.80447,42.090936,-71.264362,New England Patriots,Tennessee Titans,Gillette Stadium,No,FieldTurf CORE,10,7,924.9926614
2021_12_LAC_DEN,12,Sun,44528,2021,November,28,4:05PM,Denver Broncos,Los Angeles Chargers,28,13,302,1,357,2,FALSE,"33.864219,-118.260995","39.579126,-104.830049",33.864219,-118.260995,39.579126,-104.830049,Denver Broncos,Los Angeles Chargers,Empower Field at Mile High,No,Kentucky Bluegrass,14,7,840.8702904
2021_12_MIN_SEA,12,Sun,44528,2021,November,28,4:25PM,San Francisco 49ers,Minnesota Vikings,34,26,423,1,323,2,FALSE,"44.974552,-93.25975","37.40289,-121.96784",44.974552,-93.25975,37.40289,-121.96784,San Francisco 49ers,Minnesota Vikings,Levi's Stadium,No,Bermuda Grass and Perennial Ryegrass mixture,7,7,1571.848578
2021_12_LV_GB,12,Sun,44528,2021,November,28,4:25PM,Green Bay Packers,Los Angeles Rams,36,28,399,1,353,3,FALSE,"33.864219,-118.260995","44.501135,-88.062284",33.864219,-118.260995,44.501135,-88.062284,Green Bay Packers,Los Angeles Rams,Lambeau Field,No,Desso GrassMaster,7,13,1763.205789
2021_12_CLE_BAL,12,Sun,44528,2021,November,28,8:20PM,Baltimore Ravens,Cleveland Browns,16,10,303,4,262,2,FALSE,"41.506035,-81.700058","39.397151,-76.835177",41.506035,-81.700058,39.397151,-76.835177,Baltimore Ravens,Cleveland Browns,M&T Bank Stadium,No,Bermuda,7,7,294.3038584
2021_12_SF_WAS,12,Mon,44529,2021,November,29,8:15PM,Washington Football Team,Seattle Seahawks,17,15,371,1,267,1,FALSE,"47.593177,-122.331764","39.026703,-77.444067",47.593177,-122.331764,39.026703,-77.444067,Washington Football Team,Seattle Seahawks,FedExField,No,Bermuda Grass,8,8,2298.538656
2021_13_DAL_NO,13,Thu,44532,2021,December,2,8:20PM,Dallas Cowboys,New Orleans Saints,27,17,377,1,405,4,TRUE,"32.904895,-97.035901","29.951439,-90.081970",32.904895,-97.035901,29.951439,-90.08197,New Orleans Saints,Dallas Cowboys,Mercedes-Benz Superdome,Closed,FieldTurf Revolution 360,7,7,457.812927
2021_13_TB_ATL,13,Sun,44535,2021,December,5,1:00PM,Tampa Bay Buccaneers,Atlanta Falcons,30,17,425,1,380,1,TRUE,"27.979836,-82.49501","33.755141,-84.401023",27.979836,-82.49501,33.755141,-84.401023,Atlanta Falcons,Tampa Bay Buccaneers,Mercedes-Benz Stadium,Retractable,FieldTurfCORE,7,7,414.7095233
2021_13_ARI_CHI,13,Sun,44535,2021,December,5,1:00PM,Arizona Cardinals,Chicago Bears,33,22,257,0,329,4,TRUE,"33.5276,-112.2626","42.256007,-87.895355",33.5276,-112.2626,42.256007,-87.895355,Chicago Bears,Arizona Cardinals,Soldier Field,No,Kentucky Bluegrass,10,14,1452.332626
2021_13_LAC_CIN,13,Sun,44535,2021,December,5,1:00PM,Los Angeles Chargers,Cincinnati Bengals,41,22,363,3,356,4,TRUE,"33.864219,-118.260995","39.096375,-84.516402",33.864219,-118.260995,39.096375,-84.516402,Cincinnati Bengals,Los Angeles Chargers,Paul Brown Stadium,No,UBU Speed Series S5-M Synthetic Turf,7,7,1897.920843
2021_13_MIN_DET,13,Sun,44535,2021,December,5,1:00PM,Detroit Lions,Minnesota Vikings,29,27,372,2,426,1,FALSE,"44.974552,-93.25975","42.339997,-83.045509",44.974552,-93.25975,42.339997,-83.045509,Detroit Lions,Minnesota Vikings,Ford Field,Closed,FieldTurf Classic HD,10,7,541.6025861
2021_13_PHI_NYJ,13,Sun,44535,2021,December,5,1:00PM,Philadelphia Eagles,New York Jets,33,18,418,0,281,1,TRUE,"39.907366,-75.178274","40.813677,-74.082884",39.907366,-75.178274,40.813677,-74.082884,New York Jets,Philadelphia Eagles,MetLife Stadium,No,UBU Sports Speed Series S5-M,7,7,85.12842911
2021_13_IND_HOU,13,Sun,44535,2021,December,5,1:00PM,Indianapolis Colts,Houston Texans,31,0,389,1,141,2,TRUE,"39.725523,-86.269762","29.684873,-95.410645",39.725523,-86.269762,29.684873,-95.410645,Houston Texans,Indianapolis Colts,NRG Stadium,Retractable,Hellas Matrix Turf,7,7,865.4403537
2021_13_NYG_MIA,13,Sun,44535,2021,December,5,1:00PM,Miami Dolphins,New York Giants,20,9,297,0,250,1,FALSE,"40.813677,-74.082884","25.957866,-80.23877",40.813677,-74.082884,25.957866,-80.23877,Miami Dolphins,New York Giants,Hard Rock Stadium,No,Bermuda Grass,7,7,1085.371045
2021_13_SEA_SF,13,Sun,44535,2021,December,5,4:00PM,Seattle Seahawks,San Francisco 49ers,30,23,327,3,365,3,FALSE,"37.40289,-121.96784","47.593177,-122.331764",37.40289,-121.96784,47.593177,-122.331764,Seattle Seahawks,San Francisco 49ers,CenturyLink Field,No,FieldTurf Revolution 360,6,7,704.3223533
2021_13_WAS_LA,13,Sun,44535,2021,December,5,4:05PM,Washington Football Team,Las Vegas Raiders,17,15,298,1,310,0,TRUE,"39.026703,-77.444067","36.088763,-115.184504",39.026703,-77.444067,36.088763,-115.184504,Las Vegas Raiders,Washington Football Team,Allegiant Stadium,Closed,Bermuda Grass,10,6,2062.294288
2021_13_JAX_LV,13,Sun,44535,2021,December,5,4:25PM,Los Angeles Rams,Jacksonville Jaguars,37,7,418,0,197,2,FALSE,"30.323721,-81.635996","33.864219,-118.260995",30.323721,-81.635996,33.864219,-118.260995,Los Angeles Rams,Jacksonville Jaguars,SoFi Stadium,Closed,Hellas Matrix Turf,7,7,2146.455017
2021_13_BAL_PIT,13,Sun,44535,2021,December,5,4:25PM,Pittsburgh Steelers,Baltimore Ravens,20,19,321,0,326,1,FALSE,"39.397151,-76.835177","40.446739,-80.015837",39.397151,-76.835177,40.446739,-80.015837,Pittsburgh Steelers,Baltimore Ravens,Heinz Field,No,Kentucky Bluegrass,7,7,183.464804
2021_13_DEN_KC,13,Sun,44535,2021,December,5,8:20PM,Kansas City Chiefs,Denver Broncos,22,9,267,1,404,3,FALSE,"39.579126,-104.830049","39.048172,-94.483084",39.579126,-104.830049,39.048172,-94.483084,Kansas City Chiefs,Denver Broncos,Arrowhead Stadium,No,Bermuda Grass,14,7,554.0228344
2021_13_NE_BUF,13,Mon,44536,2021,December,6,8:15PM,New England Patriots,Buffalo Bills,14,10,241,1,230,1,TRUE,"42.090936,-71.264362","42.773773,-78.787460",42.090936,-71.264362,42.773773,-78.78746,Buffalo Bills,New England Patriots,Bills Stadium,No,A-Turf Titan,11,8,386.4054649
2021_14_PIT_MIN,14,Thu,44539,2021,December,9,8:20PM,Minnesota Vikings,Pittsburgh Steelers,36,28,458,2,375,1,FALSE,"40.446739,-80.015837","44.974552,-93.25975",40.446739,-80.015837,44.974552,-93.25975,Minnesota Vikings,Pittsburgh Steelers,U.S. Bank Stadium,Closed,UBU Speed Series S5-M (turf),4,4,740.4049493
2021_14_ATL_CAR,14,Sun,44542,2021,December,12,1:00PM,Atlanta Falcons,Carolina Panthers,29,21,318,1,334,3,TRUE,"33.755141,-84.401023","35.225647,-80.851339",33.755141,-84.401023,35.225647,-80.851339,Carolina Panthers,Atlanta Falcons,Bank of America Stadium,No,FieldTurf,14,7,226.2237428
2021_14_SEA_CIN,14,Sun,44542,2021,December,12,1:00PM,San Francisco 49ers,Cincinnati Bengals,26,23,355,0,397,2,TRUE,"37.40289,-121.96784","39.096375,-84.516402",37.40289,-121.96784,39.096375,-84.516402,Cincinnati Bengals,San Francisco 49ers,Paul Brown Stadium,No,UBU Speed Series S5-M Synthetic Turf,7,7,2021.098197
2021_14_BAL_CLE,14,Sun,44542,2021,December,12,1:00PM,Cleveland Browns,Baltimore Ravens,24,22,290,1,389,2,FALSE,"39.397151,-76.835177","41.506035,-81.700058",39.397151,-76.835177,41.506035,-81.700058,Cleveland Browns,Baltimore Ravens,First Energy Stadium,No,Kentucky Bluegrass,14,7,294.3038584
2021_14_DAL_WAS,14,Sun,44542,2021,December,12,1:00PM,Dallas Cowboys,Washington Football Team,27,20,323,2,224,4,TRUE,"32.904895,-97.035901","39.026703,-77.444067",32.904895,-97.035901,39.026703,-77.444067,Washington Football Team,Dallas Cowboys,FedExField,No,Bermuda Grass,7,10,1171.436949
2021_14_SF_HOU,14,Sun,44542,2021,December,12,1:00PM,Seattle Seahawks,Houston Texans,33,13,453,0,380,0,TRUE,"47.593177,-122.331764","29.684873,-95.410645",47.593177,-122.331764,29.684873,-95.410645,Houston Texans,Seattle Seahawks,NRG Stadium,Retractable,Hellas Matrix Turf,7,7,1891.069127
2021_14_JAX_TEN,14,Sun,44542,2021,December,12,1:00PM,Tennessee Titans,Jacksonville Jaguars,20,0,263,0,192,4,FALSE,"30.323721,-81.635996","36.199207,-86.80447",30.323721,-81.635996,36.199207,-86.80447,Tennessee Titans,Jacksonville Jaguars,Nissan Stadium,No,Bermuda Grass,14,7,503.7540654
2021_14_LA_KC,14,Sun,44542,2021,December,12,1:00PM,Kansas City Chiefs,Las Vegas Raiders,48,9,372,0,290,5,FALSE,"36.088763,-115.184504","39.048172,-94.483084",36.088763,-115.184504,39.048172,-94.483084,Kansas City Chiefs,Las Vegas Raiders,Arrowhead Stadium,No,Bermuda Grass,7,7,1149.388821
2021_14_NO_NYJ,14,Sun,44542,2021,December,12,1:00PM,New Orleans Saints,New York Jets,30,9,344,0,256,0,TRUE,"29.951439,-90.081970","40.813677,-74.082884",29.951439,-90.08197,40.813677,-74.082884,New York Jets,New Orleans Saints,MetLife Stadium,No,UBU Sports Speed Series S5-M,7,10,1169.455294
2021_14_DET_DEN,14,Sun,44542,2021,December,12,4:05PM,Denver Broncos,Detroit Lions,38,10,358,0,316,2,FALSE,"42.339997,-83.045509","39.579126,-104.830049",42.339997,-83.045509,39.579126,-104.830049,Denver Broncos,Detroit Lions,Empower Field at Mile High,No,Kentucky Bluegrass,7,7,1149.277604
2021_14_NYG_LAC,14,Sun,44542,2021,December,12,4:05PM,Los Angeles Chargers,New York Giants,37,21,423,0,316,2,FALSE,"40.813677,-74.082884","33.864219,-118.260995",40.813677,-74.082884,33.864219,-118.260995,Los Angeles Chargers,New York Giants,SoFi Stadium,Closed,Hellas Matrix Turf,7,7,2447.368281
2021_14_BUF_TB,14,Sun,44542,2021,December,12,4:25PM,Tampa Bay Buccaneers,Buffalo Bills,33,27,488,0,466,1,FALSE,"42.773773,-78.787460","27.979836,-82.49501",42.773773,-78.78746,27.979836,-82.49501,Tampa Bay Buccaneers,Buffalo Bills,Raymond James Stadium,No,Bermuda Grass,7,6,1042.988418
2021_14_CHI_GB,14,Sun,44542,2021,December,12,8:20PM,Green Bay Packers,Chicago Bears,45,30,439,0,347,3,FALSE,"42.256007,-87.895355","44.501135,-88.062284",42.256007,-87.895355,44.501135,-88.062284,Green Bay Packers,Chicago Bears,Lambeau Field,No,Desso GrassMaster,14,7,155.3495515
2021_14_LV_ARI,14,Mon,44543,2021,December,13,8:15PM,Los Angeles Rams,Arizona Cardinals,30,23,356,0,447,2,TRUE,"33.864219,-118.260995","33.5276,-112.2626",33.864219,-118.260995,33.5276,-112.2626,Arizona Cardinals,Los Angeles Rams,State Farm Stadium,Retractable,Bermuda Grass,8,8,345.5528501
2021_15_KC_LAC,15,Thu,44546,2021,December,16,8:20PM,Kansas City Chiefs,Los Angeles Chargers,34,28,496,2,428,2,TRUE,"39.048172,-94.483084","33.864219,-118.260995",39.048172,-94.483084,33.864219,-118.260995,Los Angeles Chargers,Kansas City Chiefs,SoFi Stadium,Closed,Hellas Matrix Turf,4,4,1364.664077
2021_15_NE_IND,15,Sat,44548,2021,December,18,8:20PM,Indianapolis Colts,New England Patriots,27,17,275,1,365,2,FALSE,"42.090936,-71.264362","39.725523,-86.269762",42.090936,-71.264362,39.725523,-86.269762,Indianapolis Colts,New England Patriots,Lucas Oil Stadium,Retractable,Shaw Sports Momentum Pro,13,12,799.293148
2021_15_CAR_BUF,15,Sun,44549,2021,December,19,1:00PM,Buffalo Bills,Carolina Panthers,31,14,312,1,275,1,FALSE,"35.225647,-80.851339","42.773773,-78.787460",35.225647,-80.851339,42.773773,-78.78746,Buffalo Bills,Carolina Panthers,Bills Stadium,No,A-Turf Titan,7,7,533.1195243
2021_15_ARI_DET,15,Sun,44549,2021,December,19,1:00PM,Detroit Lions,Arizona Cardinals,30,12,338,1,398,1,FALSE,"33.5276,-112.2626","42.339997,-83.045509",33.5276,-112.2626,42.339997,-83.045509,Detroit Lions,Arizona Cardinals,Ford Field,Closed,FieldTurf Classic HD,7,6,1694.298375
2021_15_DAL_NYG,15,Sun,44549,2021,December,19,1:00PM,Dallas Cowboys,New York Giants,21,6,328,1,302,4,TRUE,"32.904895,-97.035901","40.813677,-74.082884",32.904895,-97.035901,40.813677,-74.082884,New York Giants,Dallas Cowboys,MetLife Stadium,No,UBU Sports Speed Series S5-M,7,7,1376.227501
2021_15_GB_BAL,15,Sun,44549,2021,December,19,1:00PM,Green Bay Packers,Baltimore Ravens,31,30,346,0,354,0,TRUE,"44.501135,-88.062284","39.397151,-76.835177",44.501135,-88.062284,39.397151,-76.835177,Baltimore Ravens,Green Bay Packers,M&T Bank Stadium,No,Bermuda,7,7,675.2643548
2021_15_HOU_JAX,15,Sun,44549,2021,December,19,1:00PM,Houston Texans,Jacksonville Jaguars,30,16,281,1,296,0,TRUE,"29.684873,-95.410645","30.323721,-81.635996",29.684873,-95.410645,30.323721,-81.635996,Jacksonville Jaguars,Houston Texans,TIAA Bank Field,No,Bermuda Grass,7,7,824.8667428
2021_15_NYJ_MIA,15,Sun,44549,2021,December,19,1:00PM,Miami Dolphins,New York Jets,31,24,379,3,228,1,FALSE,"40.813677,-74.082884","25.957866,-80.23877",40.813677,-74.082884,25.957866,-80.23877,Miami Dolphins,New York Jets,Hard Rock Stadium,No,Bermuda Grass,14,7,1085.371045
2021_15_TEN_PIT,15,Sun,44549,2021,December,19,1:00PM,Pittsburgh Steelers,Tennessee Titans,19,13,168,0,318,4,FALSE,"36.199207,-86.80447","40.446739,-80.015837",36.199207,-86.80447,40.446739,-80.015837,Pittsburgh Steelers,Tennessee Titans,Heinz Field,No,Kentucky Bluegrass,10,7,470.425002
2021_15_ATL_SEA,15,Sun,44549,2021,December,19,4:05PM,San Francisco 49ers,Atlanta Falcons,31,13,397,1,275,1,FALSE,"33.755141,-84.401023","37.40289,-121.96784",33.755141,-84.401023,37.40289,-121.96784,San Francisco 49ers,Atlanta Falcons,Levi's Stadium,No,Bermuda Grass and Perennial Ryegrass mixture,7,7,2112.079751
2021_15_CIN_DEN,15,Sun,44549,2021,December,19,4:05PM,Cincinnati Bengals,Denver Broncos,15,10,249,0,292,1,TRUE,"39.096375,-84.516402","39.579126,-104.830049",39.096375,-84.516402,39.579126,-104.830049,Denver Broncos,Cincinnati Bengals,Empower Field at Mile High,No,Kentucky Bluegrass,7,7,1083.730798
2021_15_NO_TB,15,Sun,44549,2021,December,19,8:20PM,New Orleans Saints,Tampa Bay Buccaneers,9,0,212,0,302,2,TRUE,"29.951439,-90.081970","27.979836,-82.49501",29.951439,-90.08197,27.979836,-82.49501,Tampa Bay Buccaneers,New Orleans Saints,Raymond James Stadium,No,Bermuda Grass,7,7,478.3212915
2021_15_LA_CLE,15,Mon,44550,2021,December,20,5:00PM,Las Vegas Raiders,Cleveland Browns,16,14,328,2,236,0,TRUE,"36.088763,-115.184504","41.506035,-81.700058",36.088763,-115.184504,41.506035,-81.700058,Cleveland Browns,Las Vegas Raiders,First Energy Stadium,No,Kentucky Bluegrass,8,8,1829.54295
2021_15_MIN_CHI,15,Mon,44550,2021,December,20,8:15PM,Minnesota Vikings,Chicago Bears,17,9,193,1,370,3,TRUE,"44.974552,-93.25975","42.256007,-87.895355",44.974552,-93.25975,42.256007,-87.895355,Chicago Bears,Minnesota Vikings,Soldier Field,No,Kentucky Bluegrass,8,11,327.4342834
2021_15_WAS_PHI,15,Tue,44551,2021,December,21,7:00PM,Philadelphia Eagles,Washington Football Team,27,17,519,2,237,0,FALSE,"39.026703,-77.444067","39.907366,-75.178274",39.026703,-77.444067,39.907366,-75.178274,Philadelphia Eagles,Washington Football Team, Lincoln Financial Field,No,Desso GrassMaster,16,9,135.3033337
2021_15_SF_LV,15,Tue,44551,2021,December,21,7:00PM,Los Angeles Rams,Seattle Seahawks,20,10,332,1,214,1,FALSE,"47.593177,-122.331764","33.864219,-118.260995",47.593177,-122.331764,33.864219,-118.260995,Los Angeles Rams,Seattle Seahawks,SoFi Stadium,Closed,Hellas Matrix Turf,8,9,971.8645787
2021_16_SEA_TEN,16,Thu,44553,2021,December,23,8:20PM,Tennessee Titans,San Francisco 49ers,20,17,278,0,389,2,FALSE,"37.40289,-121.96784","36.199207,-86.80447",37.40289,-121.96784,36.199207,-86.80447,Tennessee Titans,San Francisco 49ers,Nissan Stadium,No,Bermuda Grass,4,4,1935.877631
2021_16_CLE_GB,16,Sat,44555,2021,December,25,4:30PM,Green Bay Packers,Cleveland Browns,24,22,311,0,408,4,FALSE,"41.506035,-81.700058","44.501135,-88.062284",41.506035,-81.700058,44.501135,-88.062284,Green Bay Packers,Cleveland Browns,Lambeau Field,No,Desso GrassMaster,6,5,382.1472305
2021_16_IND_ARI,16,Sat,44555,2021,December,25,8:15PM,Indianapolis Colts,Arizona Cardinals,22,16,346,0,378,0,TRUE,"39.725523,-86.269762","33.5276,-112.2626",39.725523,-86.269762,33.5276,-112.2626,Arizona Cardinals,Indianapolis Colts,State Farm Stadium,Retractable,Bermuda Grass,6,7,1497.511085
2021_16_DET_ATL,16,Sun,44556,2021,December,26,1:00PM,Atlanta Falcons,Detroit Lions,20,16,254,1,338,1,FALSE,"42.339997,-83.045509","33.755141,-84.401023",42.339997,-83.045509,33.755141,-84.401023,Atlanta Falcons,Detroit Lions,Mercedes-Benz Stadium,Retractable,FieldTurfCORE,7,7,597.6996403
2021_16_BUF_NE,16,Sun,44556,2021,December,26,1:00PM,Buffalo Bills,New England Patriots,33,21,428,0,288,2,TRUE,"42.773773,-78.787460","42.090936,-71.264362",42.773773,-78.78746,42.090936,-71.264362,New England Patriots,Buffalo Bills,Gillette Stadium,No,FieldTurf CORE,8,7,386.4054649
2021_16_TB_CAR,16,Sun,44556,2021,December,26,1:00PM,Tampa Bay Buccaneers,Carolina Panthers,32,6,391,0,273,1,TRUE,"27.979836,-82.49501","35.225647,-80.851339",27.979836,-82.49501,35.225647,-80.851339,Carolina Panthers,Tampa Bay Buccaneers,Bank of America Stadium,No,FieldTurf,7,7,509.8689085
2021_16_BAL_CIN,16,Sun,44556,2021,December,26,1:00PM,Cincinnati Bengals,Baltimore Ravens,41,21,575,0,334,1,FALSE,"39.397151,-76.835177","39.096375,-84.516402",39.397151,-76.835177,39.096375,-84.516402,Cincinnati Bengals,Baltimore Ravens,Paul Brown Stadium,No,UBU Speed Series S5-M Synthetic Turf,7,7,411.4060447
2021_16_LAC_HOU,16,Sun,44556,2021,December,26,1:00PM,Houston Texans,Los Angeles Chargers,41,29,437,0,417,3,FALSE,"33.864219,-118.260995","29.684873,-95.410645",33.864219,-118.260995,29.684873,-95.410645,Houston Texans,Los Angeles Chargers,NRG Stadium,Retractable,Hellas Matrix Turf,7,10,1369.830703
2021_16_JAX_NYJ,16,Sun,44556,2021,December,26,1:00PM,New York Jets,Jacksonville Jaguars,26,21,373,0,384,1,FALSE,"30.323721,-81.635996","40.813677,-74.082884",30.323721,-81.635996,40.813677,-74.082884,New York Jets,Jacksonville Jaguars,MetLife Stadium,No,UBU Sports Speed Series S5-M,7,7,839.1344217
2021_16_LV_MIN,16,Sun,44556,2021,December,26,1:00PM,Los Angeles Rams,Minnesota Vikings,30,23,356,3,361,1,TRUE,"33.864219,-118.260995","44.974552,-93.25975",33.864219,-118.260995,44.974552,-93.25975,Minnesota Vikings,Los Angeles Rams,U.S. Bank Stadium,Closed,UBU Speed Series S5-M (turf),6,5,1530.244089
